SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
BHAGYANGR,BE,43.3,45.55,41.4,44.5,43.5,43.45,38981,1721759.25,01-APR-2021,157,INE458B01036,
BHAGYAPROP,EQ,28.7,29.25,27.75,28.35,27.9,28.8,4252,121212.45,01-APR-2021,31,INE363W01018,
BHANDARI,BE,2.3,2.35,2.25,2.35,2.35,2.25,241509,559464.05,01-APR-2021,152,INE474E01029,
BHARATFORG,EQ,603.8,616,596.25,613.35,612.5,595.95,1338081,810513138.2,01-APR-2021,33152,INE465A01025,
BHARATGEAR,EQ,74.6,77.5,73.3,75.95,75.55,73.15,24687,1890165.05,01-APR-2021,454,INE561C01019,
BHARATRAS,EQ,9461.05,9514.95,9400,9442.2,9433,9415.6,1155,10911704.3,01-APR-2021,556,INE838B01013,
BHARATWIRE,BE,34.4,36,34.4,35.95,36,34.3,13607,486002,01-APR-2021,99,INE316L01019,
BHARTIARTL,EQ,519.95,523.9,514.55,520.8,520.45,517.3,6980458,3628704761.8,01-APR-2021,83069,INE397D01024,
BHEL,EQ,49,51.2,48.95,50.95,51.1,48.75,52965110,2669460643.9,01-APR-2021,89354,INE257A01026,
BIGBLOC,EQ,105.55,106,104.8,104.8,104.8,110.3,7726,810885.45,01-APR-2021,136,INE412U01017,
BIL,EQ,170,198.7,170,188.55,191,169.95,96744,18079866.25,01-APR-2021,2378,INE828A01016,
BINDALAGRO,EQ,18,19.2,18,18.7,18.75,17.9,247495,4637618.55,01-APR-2021,1108,INE143A01010,
BIOCON,EQ,409.2,413.2,408.8,410.55,410,408.9,1860699,764165941.9,01-APR-2021,22984,INE376G01013,
BIOFILCHEM,BE,65.85,69.1,65.85,69.1,69.1,65.85,20778,1433400.5,01-APR-2021,301,INE829A01014,
BIRET,RR,222.1,236,222.1,232.14,231,223.21,253800,58597604,01-APR-2021,722,INE0FDU25010,
BIRLACABLE,EQ,60.55,63.3,60.55,62.95,62.55,60.3,66299,4124690.2,01-APR-2021,856,INE800A01015,
BIRLACORPN,EQ,965,978.95,961.05,974.1,975,949.85,338114,328642831.45,01-APR-2021,15005,INE340A01012,
BIRLAMONEY,EQ,41.75,42.8,41.2,42.15,42.4,41.05,95194,3990206.6,01-APR-2021,798,INE865C01022,
BIRLATYRE,EQ,23.4,23.9,22.95,23.9,23.9,22.8,186502,4429832.15,01-APR-2021,976,INE0AEJ01013,
BKMINDST,EQ,0.9,0.9,0.8,0.9,0.9,0.85,64409,57146.3,01-APR-2021,80,INE831Q01016,
BLBLIMITED,BE,6.1,6.45,6.1,6.35,6.2,6.35,8412,53070.4,01-APR-2021,25,INE791A01024,
BLISSGVS,EQ,99.95,102.8,99,100.85,101.2,98.55,252159,25417406.6,01-APR-2021,2783,INE416D01022,
BLKASHYAP,BE,19.1,19.4,18.25,19.4,19.4,18.5,134907,2588945.05,01-APR-2021,176,INE350H01032,
BLS,EQ,92.5,97.8,92.5,96.9,97.8,92.2,72712,6958836.6,01-APR-2021,1132,INE153T01027,
BLUECHIP,BE,0.15,0.15,0.15,0.15,0.15,0.15,3043,456.45,01-APR-2021,4,INE657B01025,
BLUEDART,EQ,5668,5672.25,5520,5591.2,5587,5574.35,22489,125507958.45,01-APR-2021,3897,INE233B01017,
BLUESTARCO,EQ,945,959,917,922.85,921,934.2,156932,146485353.1,01-APR-2021,12254,INE472A01039,
BODALCHEM,EQ,90.85,94.8,90.85,93.8,93.85,90.1,1031508,96063760.9,01-APR-2021,9883,INE338D01028,
BOHRA,SM,1.7,1.7,1.7,1.7,1.7,1.65,4000,6800,01-APR-2021,2,INE802W01015,
BOMDYEING,EQ,70.7,73.5,70.6,73.35,73.45,70.2,2408721,174827931.85,01-APR-2021,11661,INE032A01023,
BOROLTD,EQ,171.7,173.1,168,169.7,168.35,168.85,61517,10535779.4,01-APR-2021,3605,INE02PY01013,
BORORENEW,EQ,252.2,252.2,244.1,249.5,249.45,246.2,200687,49908808.5,01-APR-2021,3175,INE666D01022,
BOSCHLTD,EQ,14244.95,14404.95,14033.15,14178.9,14300,14088.4,56398,801754925.05,01-APR-2021,14313,INE323A01026,
BPCL,EQ,430.6,439.95,428.05,437.4,438,427.95,4578197,1982924996.2,01-APR-2021,55099,INE029A01011,
BPL,EQ,22.75,23.85,22.75,23.85,23.85,22.75,65625,1552332.5,01-APR-2021,453,INE110A01019,
BRFL,EQ,6.65,7.05,6.65,7.05,7.05,6.75,241319,1689262.9,01-APR-2021,8690,INE589G01011,
BRIGADE,EQ,281,281,262.1,267.35,265.1,277.85,561864,150547239.05,01-APR-2021,22054,INE791I01019,
BRIGHT,SM,11.3,12.2,11.15,11.7,11.95,11.65,57000,664800,01-APR-2021,17,INE684Z01010,
BRITANNIA,EQ,3635,3670,3610.25,3618.5,3619.1,3625.05,460658,1675399995.15,01-APR-2021,29858,INE216A01030,
BRITANNIA,N2,32.1,32.19,32.01,32.17,32.17,32.04,76811,2461157.85,01-APR-2021,53,INE216A07052,
BRNL,EQ,28.5,29.6,28.5,29.2,29.4,28.65,39136,1141845.4,01-APR-2021,325,INE727S01012,
BROOKS,EQ,62.2,63,59.3,60.25,60.15,61.3,61198,3760332.95,01-APR-2021,531,INE650L01011,
BSE,EQ,572,587.95,568,583.55,583,571.1,207585,120263734.85,01-APR-2021,6345,INE118H01025,
BSELINFRA,EQ,0.95,0.95,0.95,0.95,0.95,1,10136,9629.2,01-APR-2021,16,INE395A01016,
BSHSL,BE,136,140,136,139.9,139.9,139.9,400,55778.8,01-APR-2021,10,INE032Z01012,
BSL,EQ,33.8,34.95,31,34.2,34.7,32.8,11205,377179.5,01-APR-2021,205,INE594B01012,
BSLGOLDETF,EQ,4108.85,4189,4083.15,4128.45,4123.5,4046.65,518,2133786.6,01-APR-2021,111,INF209K01HT2,
BSLNIFTY,EQ,180,180,159.3,163.93,163.93,163,486,79374.58,01-APR-2021,53,INF209K01IR4,
BSOFT,EQ,253.25,268.5,253.25,262.15,262.8,253.05,3776867,993399225.9,01-APR-2021,58571,INE836A01035,
BTML,SM,79.1,79.1,76.85,77.9,76.85,85.25,4800,376860,01-APR-2021,4,INE0EEJ01015,
BURGERKING,EQ,129.05,132.4,129.05,131.1,130.95,128.55,1457462,191243840.3,01-APR-2021,20725,INE07T201019,
BURNPUR,BE,2.2,2.2,2,2.15,2.2,2.1,28221,61197.1,01-APR-2021,45,INE817H01014,
BUTTERFLY,EQ,560,568.05,547,550.5,551,555.55,66349,37089359.2,01-APR-2021,9666,INE295F01017,
BVCL,BE,18.3,18.3,18,18.1,18.3,17.5,63,1149.6,01-APR-2021,9,INE139I01011,
BYKE,EQ,18.35,19.2,18.35,18.85,18.6,18.45,58025,1079030.45,01-APR-2021,205,INE319B01014,
CADILAHC,EQ,445,447.15,440.45,441.8,442,440.9,1269615,562092508.75,01-APR-2021,21977,INE010B01027,
CADSYS,SM,19.95,19.95,19.95,19.95,19.95,19,2000,39900,01-APR-2021,1,INE090Y01013,
CALSOFT,EQ,8.85,8.85,8.6,8.8,8.85,8.45,29506,257844.35,01-APR-2021,54,INE526B01014,
CAMLINFINE,EQ,143.85,143.85,136.5,139.7,139.9,140.45,210573,29857221.2,01-APR-2021,3633,INE052I01032,
CAMS,EQ,1865,1867.9,1828,1836.5,1831.1,1846.4,34863,64568628.95,01-APR-2021,3654,INE596I01012,
CANBK,EQ,154.4,157.4,150.6,156.35,156.3,152.2,18668358,2868361072.65,01-APR-2021,71219,INE476A01014,
CANDC,BZ,4.3,4.4,4,4.4,4.4,4.2,23578,99052.1,01-APR-2021,23,INE874H01015,
CANFINHOME,EQ,617,619.9,602.55,611.45,610,613.75,330083,201034056.9,01-APR-2021,16998,INE477A01020,
CANTABIL,EQ,383.75,384.8,375.45,379.1,381.8,378.1,123925,47358248.2,01-APR-2021,4880,INE068L01016,
CAPACITE,EQ,202.8,209.9,201.65,203.35,204.4,201.75,81488,16775068.6,01-APR-2021,1623,INE264T01014,
CAPLIPOINT,EQ,407.45,464,407.35,452.35,454,403.45,1100784,496976390.1,01-APR-2021,39849,INE475E01026,
CAPTRUST,BE,98,98,91.25,97.05,97,94.55,10156,952561.7,01-APR-2021,148,INE707C01018,
CARBORUNIV,EQ,516.4,519,504.1,506.7,509.3,509.5,160647,82014762.45,01-APR-2021,9685,INE120A01034,
CAREERP,EQ,131.9,143.15,130.6,139.8,140.4,130.45,58400,8118393.9,01-APR-2021,1246,INE521J01018,
CARERATING,EQ,416.5,432.5,416.45,430.6,431,411,176906,75714701.65,01-APR-2021,11295,INE752H01013,
CASTEXTECH,BE,0.3,0.35,0.25,0.35,0.35,0.3,6569,1842.4,01-APR-2021,19,INE068D01021,
CASTROLIND,EQ,125.4,126.4,124,124.8,124.95,125.3,889567,111090006.05,01-APR-2021,11006,INE172A01027,
CCHHL,EQ,4.2,4.5,3.9,4.45,4.5,4.1,63422,265854.85,01-APR-2021,131,INE652F01027,
CCL,EQ,235,239,229.1,230.55,230,233.95,223811,52077859.7,01-APR-2021,11931,INE421D01022,
CDSL,EQ,661.05,671.7,652.1,655.65,656,656.05,712734,472011592.8,01-APR-2021,34165,INE736A01011,
CEATLTD,EQ,1566,1609,1552,1595.8,1595,1556.55,259451,410253938.95,01-APR-2021,12053,INE482A01020,
CEBBCO,BE,15.6,15.6,15,15.3,15.3,15.3,35761,546819.3,01-APR-2021,67,INE209L01016,
CELEBRITY,BE,5.7,5.85,5.65,5.85,5.85,5.6,6383,37117.55,01-APR-2021,38,INE185H01016,
CENTENKA,EQ,255.8,259.8,254.45,257.9,258.8,253.5,18048,4656807.4,01-APR-2021,611,INE485A01015,
CENTEXT,EQ,4.25,4.6,4.25,4.55,4.55,4.25,183897,819563.7,01-APR-2021,235,INE281A01026,
CENTRALBK,EQ,16.95,17.1,16.6,17.1,17.1,16.3,8637139,147215427,01-APR-2021,10427,INE483A01010,
CENTRUM,EQ,28.4,29,28.15,28.35,28.35,28.15,4752682,135764661.55,01-APR-2021,6021,INE660C01027,
CENTUM,EQ,383.1,388,374.65,378.35,376.4,377.85,6028,2293800.15,01-APR-2021,419,INE320B01020,
CENTURYPLY,EQ,322,323.25,315.25,318.25,317.3,318.25,137016,43766304.25,01-APR-2021,4839,INE348B01021,
CENTURYTEX,EQ,467,470.9,455.55,458.9,458.9,465.05,498618,229801345.4,01-APR-2021,14617,INE055A01016,
CERA,EQ,3922,4025,3815.25,3867.45,3857,3907.3,5685,22217328.8,01-APR-2021,1733,INE739E01017,
CEREBRAINT,EQ,51.9,53.25,51.05,52.9,52.6,51.85,295495,15501844.85,01-APR-2021,1508,INE345B01019,
CESC,EQ,599.9,610,595,605.55,605,593.55,149710,90624121,01-APR-2021,6283,INE486A01013,
CGCL,EQ,381.5,396,380.4,394.1,393.4,379.55,92450,36022194.45,01-APR-2021,4037,INE180C01026,
CGPOWER,EQ,68.15,69.6,66.75,68.75,68.6,66.9,2339008,160107895.35,01-APR-2021,7529,INE067A01029,
CHALET,EQ,148.5,155,147.3,152.7,153.5,146.3,175959,26721807.15,01-APR-2021,2632,INE427F01016,
CHAMBLFERT,EQ,229.8,233.55,226.35,230.35,229.15,229.05,461695,106776348.35,01-APR-2021,9390,INE085A01013,
CHEMBOND,EQ,193.65,193.9,188,191.35,190.3,189.5,32948,6275990.6,01-APR-2021,494,INE995D01025,
CHEMCON,EQ,410.4,415.55,408.75,413.6,415.5,407.55,90444,37367455.75,01-APR-2021,3163,INE03YM01018,
CHEMFAB,EQ,129,137,127.65,130.9,131.5,126.45,8378,1099208,01-APR-2021,186,INE783X01023,
CHENNPETRO,EQ,100.9,103.5,99.4,103.05,102.7,100.15,445355,45359563.4,01-APR-2021,4842,INE178A01016,
CHOLAFIN,EQ,566,568.9,549.6,562.5,561.2,558.8,4461159,2496669337,01-APR-2021,72528,INE121A01024,
CHOLAHLDNG,EQ,593.8,606.05,590.1,600.85,598,599.2,24420,14627474.4,01-APR-2021,2718,INE149A01033,
CIGNITITEC,EQ,315.9,347,315.25,343.9,344,315,128107,43011301.65,01-APR-2021,2582,INE675C01017,
CINELINE,EQ,32,33,31.5,32.55,32.65,31.4,34501,1110533.9,01-APR-2021,358,INE704H01022,
CINEVISTA,EQ,6.2,6.5,6,6.3,6.3,5.95,15390,95790.9,01-APR-2021,49,INE039B01026,
CIPLA,EQ,819.5,824,811.6,818.3,818,815.1,1910949,1563771915.3,01-APR-2021,39715,INE059A01026,
CLEDUCATE,EQ,94.75,96.05,92.15,96.05,96.05,91.5,25546,2440073.15,01-APR-2021,386,INE201M01011,
CLNINDIA,EQ,374.95,384,374.95,382.65,383.35,371.65,32790,12477506.45,01-APR-2021,2099,INE492A01029,
CMICABLES,BE,41.95,44.25,41.85,44.25,44.25,42.15,33475,1429317.45,01-APR-2021,94,INE981B01011,
CMMIPL,SM,5.15,5.15,5.15,5.15,5.15,4.95,3000,15450,01-APR-2021,1,INE289S01013,
CNOVAPETRO,BE,14.5,15.95,14.5,15.95,15.95,15.2,2213,33866.85,01-APR-2021,19,INE672K01025,
COALINDIA,EQ,131.45,132.4,130.6,132.15,132.2,130.35,6226087,818972855.25,01-APR-2021,39462,INE522F01014,
COCHINSHIP,EQ,374.5,381,373,378.45,376.6,374.3,113211,42673046.55,01-APR-2021,3913,INE704P01017,
COFORGE,EQ,2936,3070.8,2888.15,2933.45,2924,2926.95,832101,2477797292.2,01-APR-2021,49429,INE591G01017,
COLPAL,EQ,1555.35,1578,1555.35,1562.95,1560.7,1559.35,228430,358163425.5,01-APR-2021,14907,INE259A01022,
COMPINFO,EQ,18.9,19.3,18.35,18.5,18.5,18.45,134529,2509000.25,01-APR-2021,571,INE070C01037,
COMPUSOFT,EQ,9.2,9.2,8.7,8.8,8.75,8.85,31969,281320.75,01-APR-2021,133,INE453B01029,
CONCOR,EQ,605,606,593.35,598.6,597,598,2350611,1407917442.15,01-APR-2021,38341,INE111A01025,
CONFIPET,EQ,45.1,45.65,44.75,45.1,45.1,44.6,355287,16043994.35,01-APR-2021,2030,INE552D01024,
CONSOFINVT,EQ,58.85,58.9,57.15,58.35,58.55,57.15,3717,215060.35,01-APR-2021,44,INE025A01027,
CONTI,SM,5.8,6,5.7,6,6,6,23331,134819.85,01-APR-2021,7,INE340Z01019,
CONTROLPR,EQ,244.25,252,243.65,247.25,246,241.4,7377,1826491,01-APR-2021,374,INE663B01015,
CORALFINAC,EQ,21.45,22.45,21.2,22.25,22.45,21.45,9897,217264.85,01-APR-2021,96,INE558D01021,
CORDSCABLE,EQ,39.1,41.4,39.1,41.1,41.1,39.5,25456,1037830.8,01-APR-2021,352,INE792I01017,
COROMANDEL,EQ,774.55,774.9,746.25,748.9,748.7,774.55,600863,453038409,01-APR-2021,25435,INE169A01031,
COSMOFILMS,EQ,621,642,621,636.9,635.2,620.3,61908,39266676,01-APR-2021,2599,INE757A01017,
COUNCODOS,BE,2.1,2.1,2.05,2.1,2.1,2,48453,101691.85,01-APR-2021,91,INE695B01025,
COX&KINGS,BZ,1.15,1.15,1.1,1.15,1.15,1.1,119435,137140.9,01-APR-2021,65,INE008I01026,
CPSEETF,EQ,22.66,23.04,22.61,22.89,22.88,22.66,1267001,28952661.31,01-APR-2021,5383,INF457M01133,
CRAFTSMAN,EQ,1425.1,1476,1425.1,1449.05,1447.5,1419.45,67232,97806062.05,01-APR-2021,6932,INE00LO01017,
CREATIVE,EQ,105.75,105.75,102.65,103.3,103,103.75,13352,1387463.6,01-APR-2021,99,INE985W01018,
CREDITACC,EQ,668,678.55,660,666.9,666.05,670.75,46538,31009605.05,01-APR-2021,3709,INE741K01010,
CREST,EQ,84.05,85.85,82.65,84.1,85.65,84.7,3142,264962.5,01-APR-2021,123,INE559D01011,
CRISIL,EQ,1848.7,1869.85,1781.3,1788.95,1800,1839,63031,113481993.15,01-APR-2021,6140,INE007A01025,
CROMPTON,EQ,391,399,383.45,393.25,394,392.5,1317098,513516750.45,01-APR-2021,33736,INE299U01018,
CSBBANK,EQ,234.2,244.9,233,236.2,238,232.9,311232,73398407.3,01-APR-2021,7159,INE679A01013,
CTE,EQ,26.4,26.4,25.4,25.55,25.4,25.55,15303,393429.2,01-APR-2021,148,INE627H01017,
CUB,EQ,156.45,161.95,156.45,161.1,161.3,155.95,1502566,239225630,01-APR-2021,15143,INE491A01021,
CUBEXTUB,EQ,17.45,17.75,16.65,17.75,17.75,16.95,6819,119432.95,01-APR-2021,38,INE144D01012,
CUMMINSIND,EQ,929.5,934.25,888.2,895.35,894.9,919.65,1546599,1397086861.1,01-APR-2021,40976,INE298A01020,
CUPID,EQ,210.1,216.6,210.1,213.9,214.9,209.9,39522,8459004.9,01-APR-2021,1547,INE509F01011,
CYBERMEDIA,BE,9.7,9.7,9.3,9.45,9.5,9.25,16681,159895.1,01-APR-2021,57,INE278G01037,
CYBERTECH,EQ,122.7,126,122.5,124.8,124.8,120.75,107125,13286379.6,01-APR-2021,1271,INE214A01019,
CYIENT,EQ,652.05,678.8,652.05,665.65,665.55,647.45,496762,332045646.75,01-APR-2021,30693,INE136B01020,
DAAWAT,EQ,58.8,62.9,58.3,62.25,62.4,58.5,3722852,228263543.1,01-APR-2021,16486,INE818H01020,
DABUR,EQ,540.45,543.95,536.8,538.65,538,540.5,823482,445016868.35,01-APR-2021,19614,INE016A01026,
DALALSTCOM,BE,1.2,1.2,1.2,1.2,1.2,1.15,2751,3301.2,01-APR-2021,7,INE055C01020,
DALBHARAT,EQ,1598,1599.9,1550,1560.35,1557,1589,192213,300614971.65,01-APR-2021,14784,INE00R701025,
DALMIASUG,EQ,188.95,189,182.6,184.3,184.8,186.7,117193,21668685.05,01-APR-2021,2554,INE495A01022,
DAMODARIND,EQ,24.3,25,23.1,24.2,24,23.9,18224,441551.1,01-APR-2021,163,INE497D01022,
DANGEE,EQ,130,132.45,129.45,130.45,131,129.45,22302,2904265.05,01-APR-2021,73,INE688Y01014,
DATAMATICS,EQ,116,123.35,116,122.55,122,115.35,300901,36364419.1,01-APR-2021,4047,INE365B01017,
DBCORP,EQ,90.3,92.35,89.9,91.5,91.15,89.85,149266,13600218.5,01-APR-2021,2264,INE950I01011,
DBL,EQ,582.9,603.95,580,595,591.4,580,168401,99541217.65,01-APR-2021,5746,INE917M01012,
DBREALTY,BE,24.2,25.4,24.2,24.55,24.25,24.2,411916,10308647,01-APR-2021,697,INE879I01012,
DBSTOCKBRO,EQ,8.95,8.95,8.4,8.75,8.55,8.55,2907,25337.15,01-APR-2021,18,INE921B01025,
DCAL,EQ,109.25,115,109.25,113.45,113.2,109,422710,47671164.8,01-APR-2021,8048,INE385W01011,
DCBBANK,EQ,103.9,105.2,103,104.35,104.3,102.6,1047396,108985337.65,01-APR-2021,7113,INE503A01015,
DCM,EQ,24.9,25,24.2,24.45,24.85,24.15,13861,342763.2,01-APR-2021,140,INE498A01018,
DCMNVL,BE,86,88.8,85.05,86.55,86.6,84.95,10773,937712.1,01-APR-2021,83,INE08KP01019,
DCMSHRIRAM,EQ,503.7,523.7,503.7,517.6,521,501.15,54432,27962715.8,01-APR-2021,2621,INE499A01024,
DCW,EQ,26.25,28.7,26.25,28.15,28.25,26.2,1356051,37465943.5,01-APR-2021,2750,INE500A01029,
DECCANCE,EQ,421.85,429,415.85,423.7,427.9,414.7,35713,15091140.7,01-APR-2021,1729,INE583C01021,
DEEPAKFERT,EQ,228.9,236,228.3,234.55,234,226.6,424800,98705215.9,01-APR-2021,8272,INE501A01019,
DEEPAKNTR,EQ,1675,1693.7,1635.95,1646.75,1656.1,1656.5,1007936,1679816518.85,01-APR-2021,43919,INE288B01029,
DEEPENR,EQ,35.25,36,34.05,35.5,35.9,33.75,20683,722835.75,01-APR-2021,257,INE677H01012,
DELTACORP,EQ,163.9,170.5,163,169.05,168.5,162.15,3106714,521862332.6,01-APR-2021,27502,INE124G01033,
DELTAMAGNT,EQ,30.65,31.9,30.6,31.45,30.75,31.5,1407,43593.2,01-APR-2021,92,INE393A01011,
DEN,EQ,49.6,49.75,49,49.2,49.25,49.25,4848933,239065991.35,01-APR-2021,21204,INE947J01015,
DENORA,EQ,251.5,257.15,248.7,254.1,253.95,251.15,2413,614433.75,01-APR-2021,123,INE244A01016,
DFMFOODS,EQ,374.6,374.6,359.7,361.6,361.95,364.15,60260,22047126.3,01-APR-2021,1920,INE456C01020,
DGCONTENT,EQ,7.45,7.45,6.95,7.45,7.45,7.1,7119,52887.75,01-APR-2021,33,INE03JI01017,
DHAMPURSUG,EQ,184.55,188.6,184.3,185.6,185,182.7,355273,66053464.5,01-APR-2021,5765,INE041A01016,
DHANBANK,EQ,15,16,14.55,15.55,15.35,14.8,5162115,78932338.5,01-APR-2021,4922,INE680A01011,
DHANI,EQ,163.95,184.9,155.1,172.35,171.8,168.1,10872520,1871054237.85,01-APR-2021,81918,INE274G01010,
DHANILOANS,N1,990,998.79,990,992,992,991.01,170,168771.88,01-APR-2021,6,INE614X07027,
DHANILOANS,N2,1192.2,1227,1192.2,1221,1221,1211,76,92361.2,01-APR-2021,5,INE614X07035,
DHANILOANS,N3,978,978,954,963.88,964.5,950.53,1140,1093362.26,01-APR-2021,31,INE614X07043,
DHANILOANS,N4,980,980,979,980,980,980,114,111650,01-APR-2021,9,INE614X07050,
DHANILOANS,N5,1190,1192,1190,1191,1191,1181.85,170,202395,01-APR-2021,7,INE614X07068,
DHANILOANS,N6,998.5,998.5,998.5,998.5,998.5,995.93,19,18971.5,01-APR-2021,1,INE614X07076,
DHANILOANS,N8,1080,1080,1080,1080,1080,1080,11,11880,01-APR-2021,2,INE614X07092,
DHANILOANS,NC,975,975,975,975,975,961,8,7800,01-APR-2021,2,INE614X07159,
DHANILOANS,NF,941.8,941.8,941.8,941.8,941.8,941.8,10,9418,01-APR-2021,1,INE614X07183,
DHANIPP,E1,93.5,100,84.1,91.1,91.6,90.95,420616,38843039.4,01-APR-2021,5206,IN9274G01034,
DHANUKA,EQ,695.95,722.4,690,717.15,716,689.7,90080,63512255.85,01-APR-2021,5120,INE435G01025,
DHARSUGAR,EQ,6.3,6.45,6.2,6.4,6.35,6.5,27165,172148.85,01-APR-2021,111,INE988C01014,
DHFL,EQ,15.65,16.4,15.65,16.3,16.4,15.65,1792802,29107898.05,01-APR-2021,4327,INE202B01012,
DHFL,N4,325,325,325,325,325,325,1,325,01-APR-2021,1,INE202B07HN7,
DHFL,NA,350,419,350,419,419,349.9,112,39338,01-APR-2021,2,INE202B07HT4,
DHFL,NC,350,350,350,350,350,348.63,147,51450,01-APR-2021,4,INE202B07HV0,
DHFL,NP,350,350,350,350,350,348,27,9450,01-APR-2021,2,INE202B07IO3,
DHFL,NQ,322,335,320.1,335,335,349.08,42,13796.28,01-APR-2021,14,INE202B07IY2,
DHFL,NY,315.01,330,315.01,324.8,324.8,339.89,125,40367.53,01-APR-2021,13,INE202B07JF9,
DHUNINV,EQ,277.4,279.75,270.1,272.05,271.05,266.15,1530,421033.2,01-APR-2021,250,INE320L01011,
DIAMONDYD,EQ,590,611,589.1,593.95,590,589.4,5597,3340894.5,01-APR-2021,512,INE393P01035,
DIAPOWER,BZ,0.8,0.8,0.75,0.8,0.8,0.75,12566,9650.55,01-APR-2021,17,INE989C01012,
DICIND,EQ,394.35,398.9,391.45,394.9,395,392.65,3274,1292793.9,01-APR-2021,112,INE303A01010,
DIGISPICE,BE,48.1,48.1,48.1,48.1,48.1,50.6,20950,1007695,01-APR-2021,230,INE927C01020,
DISHTV,EQ,9.25,10.9,9.25,10.3,10.3,9.25,27526503,271927838.55,01-APR-2021,14704,INE836F01026,
DIVISLAB,EQ,3618,3639,3603,3616.1,3610,3622.8,247000,894219348.05,01-APR-2021,20283,INE361B01024,
DIXON,EQ,3702.45,3720,3571.5,3588.05,3590,3672.15,374644,1356807344.8,01-APR-2021,67253,INE935N01020,
DLF,EQ,288.1,293.6,283.5,291.8,292,287.05,7372090,2120800106.5,01-APR-2021,49557,INE271C01023,
DLINKINDIA,EQ,106.4,108,104.1,106.15,106.1,105.25,178196,18827159.35,01-APR-2021,3031,INE250K01012,
DMART,EQ,2885,2925,2855.5,2912.7,2910,2859.05,416624,1206455424.3,01-APR-2021,36076,INE192R01011,
DNAMEDIA,EQ,0.7,0.75,0.65,0.75,0.75,0.7,61029,43473.3,01-APR-2021,71,INE016M01021,
DOLAT,EQ,70.25,71.8,69,70.65,70,69.8,310775,22030628.35,01-APR-2021,2462,INE966A01022,
DOLLAR,EQ,232.7,236.55,227.95,234.95,235,230.45,138439,32310031.15,01-APR-2021,2198,INE325C01035,
DONEAR,EQ,30.5,31.7,30.25,31.2,31.3,29.8,36833,1147914.85,01-APR-2021,331,INE668D01028,
DPABHUSHAN,EQ,118.1,122,118,121.15,121.9,117.5,2652,320365.6,01-APR-2021,42,INE266Y01019,
DPSCLTD,EQ,11.85,12.75,11.75,12.45,12.1,11.65,28319,348962.25,01-APR-2021,165,INE360C01024,
DPWIRES,EQ,108.65,109,103.3,105.8,107.7,107.25,2077,221325.95,01-APR-2021,95,INE864X01013,
DRCSYSTEMS,EQ,307.25,307.25,307.25,307.25,307.25,292.65,4156,1276931,01-APR-2021,60,INE03RS01019,
DREDGECORP,EQ,373.65,391.2,373,383.4,382.95,370.75,311210,119271537.25,01-APR-2021,10959,INE506A01018,
DRREDDY,EQ,4550,4594.95,4522.05,4587.65,4585.05,4516,647640,2956107711.35,01-APR-2021,52621,INE089A01023,
DSSL,EQ,75.95,76.4,71.5,72.6,72.7,74.9,51060,3704615.85,01-APR-2021,717,INE417B01040,
DTIL,EQ,264.65,264.65,257.2,259.4,259.05,258,2008,520942,01-APR-2021,125,INE341R01014,
DUCON,EQ,6.2,6.25,5.7,5.95,6.05,6,157439,926431.25,01-APR-2021,335,INE741L01018,
DVL,EQ,101,101.4,97.1,98.5,99,98.6,30478,3017771.8,01-APR-2021,521,INE477B01010,
DWARKESH,EQ,31.7,31.9,31.05,31.6,31.75,30.8,1061538,33385668.3,01-APR-2021,5149,INE366A01041,
DYNAMATECH,EQ,945.5,1111,945.5,1054.75,1059,947.5,74856,79832689.45,01-APR-2021,8005,INE221B01012,
DYNPRO,EQ,523.1,537.7,504,509.05,513,521.05,53802,27912937,01-APR-2021,3010,INE256H01015,
E2E,SM,39.75,40,39.75,39.85,40,39,4000,159500,01-APR-2021,2,INE255Z01019,
EASEMYTRIP,EQ,210.05,216.6,206.35,214,213.9,207.1,2334164,494898773.2,01-APR-2021,25532,INE07O001018,
EASTSILK,BE,1.55,1.55,1.55,1.55,1.55,1.5,5650,8757.5,01-APR-2021,9,INE962C01027,
EASUNREYRL,BZ,2.6,2.6,2.6,2.6,2.6,2.7,3280,8528,01-APR-2021,5,INE268C01029,
EBBETF0423,EQ,1115.57,1116.9,1115.55,1116.43,1116,1114,2510,2801850.73,01-APR-2021,71,INF754K01KN4,
EBBETF0425,EQ,1030.5,1034,1030.25,1033.99,1034,1035.98,11812,12198448.01,01-APR-2021,61,INF754K01LD3,
EBBETF0430,EQ,1135,1137,1134,1136.75,1137,1131.19,27765,31555462.98,01-APR-2021,103,INF754K01KO2,
EBBETF0431,EQ,1017.24,1022.99,1017.24,1021.55,1022.99,1020.08,3511,3584876.44,01-APR-2021,146,INF754K01LE1,
EBIXFOREX,EQ,495,495,473,475.5,473,477.65,1548,742539.05,01-APR-2021,125,INE726L01019,
ECLERX,EQ,1119,1130,1099.95,1108.4,1100,1103,54768,61158066.4,01-APR-2021,4858,INE738I01010,
ECLFINANCE,NH,1180.68,1180.69,1160,1160,1160,1180.68,210,247737,01-APR-2021,3,INE804I076Y2,
ECLFINANCE,NK,930.01,930.01,930,930,930,936.8,45,41850.43,01-APR-2021,3,INE804I079Y6,
