SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
BDL,EQ,336.75,336.75,326,328.15,329.3,336.85,154759,51148928.45,03-MAY-2021,4280,INE171Z01018,
BEARDSELL,EQ,10.1,10.3,9.75,10.05,9.8,10.1,12176,121415.5,03-MAY-2021,69,INE520H01022,
BECTORFOOD,EQ,354.85,360,351,354.95,355.25,355.55,142995,50805720.3,03-MAY-2021,4555,INE495P01012,
BEDMUTHA,EQ,25,26.75,25,26.05,26.2,25.65,14508,373824.6,03-MAY-2021,71,INE844K01012,
BEL,EQ,131,132.85,128.85,130.25,130.25,131.75,6508150,851792266.6,03-MAY-2021,34183,INE263A01024,
BEML,EQ,1161.95,1178.95,1141,1160.8,1160,1167.15,227337,263995448.3,03-MAY-2021,9879,INE258A01016,
BEPL,EQ,157.05,164.9,154.95,163.3,163.1,158.85,1332172,213007382.1,03-MAY-2021,14105,INE922A01025,
BERGEPAINT,EQ,704,714.05,697.1,712.3,713.25,704,453233,320326276,03-MAY-2021,16115,INE463A01038,
BESTAGRO,EQ,396,431.5,377,379.7,380,410.6,75794,30028178.4,03-MAY-2021,3324,INE052T01013,
BETA,SM,180,180,176,177.4,179.9,183.95,16000,2853000,03-MAY-2021,15,INE351Y01019,
BFINVEST,EQ,298.6,311.95,294.1,303.6,303.85,298.9,72408,22138990.2,03-MAY-2021,3220,INE878K01010,
BFUTILITIE,EQ,284.7,293.75,278,285.1,284.15,283.75,419087,120168036.2,03-MAY-2021,9678,INE243D01012,
BGLOBAL,BE,1.15,1.2,1.15,1.2,1.2,1.15,9600,11445,03-MAY-2021,10,INE224M01013,
BGRENERGY,EQ,45.4,47.25,45,46.8,46.65,45.9,187656,8751444.8,03-MAY-2021,2130,INE661I01014,
BHAGERIA,EQ,162.25,170,162.1,168.4,169,162.6,61734,10255782.3,03-MAY-2021,1454,INE354C01027,
BHAGYANGR,EQ,51.2,51.2,48.55,49.2,49.5,49.05,40281,2011252.55,03-MAY-2021,427,INE458B01036,
BHAGYAPROP,EQ,26.3,27.35,26.3,27.2,27.25,26.2,24166,648967.3,03-MAY-2021,185,INE363W01018,
BHANDARI,EQ,2.45,2.45,2.3,2.35,2.4,2.4,130155,310409.1,03-MAY-2021,135,INE474E01029,
BHARATFORG,EQ,602.55,619.8,598.6,616.1,618,610.4,1066735,651368734.8,03-MAY-2021,15617,INE465A01025,
BHARATGEAR,EQ,78.4,78.65,76.8,77.9,77.95,79.05,13071,1018124.9,03-MAY-2021,231,INE561C01019,
BHARATRAS,EQ,12499.85,12499.85,11875,11982.35,11990,12230.3,4667,56573382.35,03-MAY-2021,2111,INE838B01013,
BHARATWIRE,EQ,46.7,46.8,44.4,44.5,44.4,46.7,27143,1227795.05,03-MAY-2021,249,INE316L01019,
BHARTIARTL,EQ,530,562.5,529.05,558.85,561.05,536.75,14288088,7821900426,03-MAY-2021,144212,INE397D01024,
BHEL,EQ,47.85,55.15,47.4,53.5,54.25,48.3,133520586,6842008212.8,03-MAY-2021,180590,INE257A01026,
BIGBLOC,EQ,82.8,83.75,81.05,83.65,83.65,83.05,3320,274228.35,03-MAY-2021,102,INE412U01017,
BIL,BE,190,199,190,192.4,196.95,197.8,1982,385181.8,03-MAY-2021,79,INE828A01016,
BILENERGY,BZ,0.55,0.55,0.5,0.55,0.55,0.5,555757,296936.45,03-MAY-2021,332,INE607L01029,
BINDALAGRO,EQ,16.55,17.95,16.5,17.6,17.85,16.8,261886,4526860,03-MAY-2021,678,INE143A01010,
BIOCON,EQ,380.95,381.85,375.1,378.5,378.5,379.65,3474482,1314064213.6,03-MAY-2021,47860,INE376G01013,
BIOFILCHEM,EQ,70.4,77,70.4,73.2,73.15,74.1,100335,7387096.95,03-MAY-2021,2092,INE829A01014,
BIRET,RR,246.42,249.79,243.55,248.1,249.79,245.44,115600,28486118,03-MAY-2021,293,INE0FDU25010,
BIRLACABLE,EQ,57.65,62.2,57.65,61.35,61.3,58.5,175374,10763237.4,03-MAY-2021,1685,INE800A01015,
BIRLACORPN,EQ,905,940,905,924.6,929.9,918.15,103421,96226163.05,03-MAY-2021,5016,INE340A01012,
BIRLAMONEY,EQ,39.8,40.2,39.55,39.85,39.6,40,78304,3122791.65,03-MAY-2021,856,INE865C01022,
BIRLATYRE,EQ,24.35,24.75,23.55,24.15,24.3,24.4,275804,6689489.75,03-MAY-2021,2213,INE0AEJ01013,
BKMINDST,EQ,0.95,0.95,0.9,0.9,0.9,0.95,11448,10606.7,03-MAY-2021,23,INE831Q01016,
BLBLIMITED,EQ,6.3,6.3,5.8,6.05,6.05,6,16732,97881.75,03-MAY-2021,199,INE791A01024,
BLISSGVS,EQ,100.2,105.2,100.2,103.8,104,101.3,502569,52026928.3,03-MAY-2021,7406,INE416D01022,
BLKASHYAP,EQ,15.8,15.8,15,15.05,15.3,15.75,144067,2195609.35,03-MAY-2021,441,INE350H01032,
BLS,EQ,89.05,90.8,89.05,89.75,90.15,90.5,100980,9056513.55,03-MAY-2021,1296,INE153T01027,
BLUECHIP,BE,0.35,0.35,0.35,0.35,0.35,0.4,30600,10710,03-MAY-2021,5,INE657B01025,
BLUECOAST,BE,5.75,6,5.75,6,6,5.75,500,2931.25,03-MAY-2021,6,INE472B01011,
BLUEDART,EQ,5180,5400,5180,5369.15,5380,5244.3,29480,156910200.1,03-MAY-2021,3730,INE233B01017,
BLUESTARCO,EQ,834,844.65,828.15,835.15,838,845.5,81381,67990436.05,03-MAY-2021,9074,INE472A01039,
BODALCHEM,EQ,95.85,102.4,95,99.65,99.9,96.4,1466160,146408383.6,03-MAY-2021,14090,INE338D01028,
BOHRA,SM,3.15,3.15,3.15,3.15,3.15,3,6000,18900,03-MAY-2021,3,INE802W01015,
BOMDYEING,EQ,65.1,67.9,65.05,67.35,67.25,66.2,1635049,109100661.6,03-MAY-2021,8190,INE032A01023,
BOROLTD,EQ,196.05,203.2,196,200.05,201.4,195.95,162831,32556727.85,03-MAY-2021,3840,INE02PY01013,
BORORENEW,EQ,230.1,233.85,228.55,230.8,230.95,231.4,278204,64212125.85,03-MAY-2021,8441,INE666D01022,
BOSCHLTD,EQ,13230,13554.45,13230,13515.55,13502.05,13509,24130,323773635.85,03-MAY-2021,6518,INE323A01026,
BPCL,EQ,419,429.05,415.4,416,416.15,421.8,8059391,3385431798.9,03-MAY-2021,108314,INE029A01011,
BPL,EQ,32.65,34.5,32.5,32.5,32.5,34.2,351477,11624008.25,03-MAY-2021,2183,INE110A01019,
BRFL,EQ,7.2,7.3,6.85,7.25,7.3,7.1,75699,542916.7,03-MAY-2021,264,INE589G01011,
BRIGADE,EQ,252,255.1,247.8,250.05,250,250.4,218465,54649679.6,03-MAY-2021,7769,INE791I01019,
BRIGHT,SM,10.05,10.5,10,10.2,10.2,10.75,72000,728700,03-MAY-2021,15,INE684Z01010,
BRITANNIA,EQ,3439.1,3478.7,3431.6,3439.25,3440.75,3449,570022,1971032750.5,03-MAY-2021,40185,INE216A01030,
BRITANNIA,N2,32.28,32.33,32.28,32.32,32.32,32.35,1078,34839.26,03-MAY-2021,36,INE216A07052,
BRNL,EQ,27.55,28.2,27.05,28,28.2,27.8,13489,373987.8,03-MAY-2021,361,INE727S01012,
BROOKS,EQ,84.85,88,83.4,86.85,86.3,85.05,70236,6073739.45,03-MAY-2021,763,INE650L01011,
BSE,EQ,596,622,594,617.65,615,600.65,388720,238748249.65,03-MAY-2021,12559,INE118H01025,
BSELINFRA,EQ,0.95,0.95,0.85,0.9,0.9,0.9,11290,10536,03-MAY-2021,12,INE395A01016,
BSHSL,EQ,129.35,140,129.35,136.95,137,134.55,481,65465.55,03-MAY-2021,24,INE032Z01012,
BSL,EQ,36.75,41.4,35.1,37.85,38.5,36.6,120718,4659519.7,03-MAY-2021,1007,INE594B01012,
BSLGOLDETF,EQ,4345,4345,4239,4298.35,4298.95,4275,623,2672090.8,03-MAY-2021,142,INF209K01HT2,
BSLNIFTY,EQ,158.2,190,158.2,160.66,165,161.39,927,148350.01,03-MAY-2021,59,INF209K01IR4,
BSOFT,EQ,245,247.65,242,242.8,242.75,245.7,424016,103535937.85,03-MAY-2021,8888,INE836A01035,
BURGERKING,EQ,129,130.7,128.5,129.15,129.2,129.85,2007377,259975202.8,03-MAY-2021,14126,INE07T201019,
BURNPUR,EQ,2.6,2.6,2.5,2.6,2.6,2.5,97716,253188.3,03-MAY-2021,93,INE817H01014,
BUTTERFLY,EQ,655,678.9,637.65,667.2,658,656.9,50046,33390415.65,03-MAY-2021,3085,INE295F01017,
BVCL,BE,18,18.65,17.35,18,18,18,1547,28187.8,03-MAY-2021,30,INE139I01011,
BYKE,EQ,18.35,18.95,17.95,18.1,18.15,18.3,56534,1030280.3,03-MAY-2021,278,INE319B01014,
CADILAHC,EQ,574.95,584.5,570.45,580.8,583.3,571.15,8625355,4972427579.7,03-MAY-2021,83944,INE010B01027,
CALSOFT,EQ,8.7,8.9,8.25,8.6,8.55,8.6,20006,171732,03-MAY-2021,80,INE526B01014,
CAMLINFINE,EQ,152.65,169,150.9,166.55,169,153.95,2084119,341757358.55,03-MAY-2021,24885,INE052I01032,
CAMS,EQ,2323.25,2387.6,2294,2313.5,2312.95,2323.25,102267,238816687.8,03-MAY-2021,15604,INE596I01012,
CANBK,EQ,136.95,139.8,135.9,138.75,139.1,138.75,13682192,1885780755.65,03-MAY-2021,50475,INE476A01014,
CANDC,BZ,4.25,4.45,4.25,4.45,4.45,4.25,8746,38353.9,03-MAY-2021,16,INE874H01015,
CANFINHOME,EQ,565,568,545.5,547.75,548.9,581.45,714057,394988321.3,03-MAY-2021,20168,INE477A01020,
CANTABIL,EQ,373.1,373.1,369,369.7,369.8,370.55,132686,49215400.55,03-MAY-2021,819,INE068L01016,
CAPACITE,EQ,192,193.8,188,188.25,188.2,189.65,46685,8853002.65,03-MAY-2021,1098,INE264T01014,
CAPLIPOINT,EQ,492,510,485.25,502.85,505,493.1,214869,107656976.5,03-MAY-2021,7438,INE475E01026,
CAPTRUST,EQ,88,88,81.4,83.75,84,84.5,11129,925942.95,03-MAY-2021,220,INE707C01018,
CARBORUNIV,EQ,545,584.85,541.85,574.5,573,547.85,676113,387432598.25,03-MAY-2021,30566,INE120A01034,
CAREERP,EQ,119.9,142.9,119.85,125.1,125.3,119.25,126225,15776914.25,03-MAY-2021,1983,INE521J01018,
CARERATING,EQ,498.4,514.55,493.9,507.7,506.9,500.8,212306,107760732.55,03-MAY-2021,5554,INE752H01013,
CASTEXTECH,BE,0.7,0.7,0.6,0.65,0.7,0.65,235980,150713.9,03-MAY-2021,140,INE068D01021,
CASTROLIND,EQ,125,125.8,124,125.2,125.6,125.75,744406,92755899.7,03-MAY-2021,11045,INE172A01027,
CCCL,BE,0.4,0.4,0.4,0.4,0.4,0.45,11746,4698.4,03-MAY-2021,8,INE429I01024,
CCHHL,EQ,4.55,4.8,4.4,4.7,4.7,4.55,74418,342786.75,03-MAY-2021,202,INE652F01027,
CCL,EQ,267.95,290,266.25,288.05,289.75,266.8,1927812,543135645.9,03-MAY-2021,47971,INE421D01022,
CDSL,EQ,806.95,819.9,789,795.85,797.95,806.8,749365,600717429.45,03-MAY-2021,31580,INE736A01011,
CEATLTD,EQ,1378,1395.9,1365.25,1382.85,1385,1386,314139,433321968.15,03-MAY-2021,17530,INE482A01020,
CEBBCO,EQ,16,17.05,16,16.7,16.95,16.4,54471,906309.3,03-MAY-2021,278,INE209L01016,
CELEBRITY,EQ,5.4,5.65,5.35,5.65,5.65,5.4,37869,209074.2,03-MAY-2021,79,INE185H01016,
CENTENKA,EQ,246.05,269,246.05,264,263.9,252.2,145653,38431108.35,03-MAY-2021,3701,INE485A01015,
CENTEXT,EQ,5.1,6.1,4.9,6.1,6.1,5.1,2491653,14065168.4,03-MAY-2021,1821,INE281A01026,
CENTRALBK,EQ,16.15,16.3,16.05,16.25,16.25,16.3,2950792,47864795.7,03-MAY-2021,3512,INE483A01010,
CENTRUM,EQ,30.35,32.95,29.25,30.45,30.6,30.45,5916388,179832408.35,03-MAY-2021,8434,INE660C01027,
CENTUM,EQ,397.65,402.85,392.1,399.6,399,394.35,1653,656515,03-MAY-2021,213,INE320B01020,
CENTURYPLY,EQ,351.9,360.95,350,355.05,356,350,211701,75526868.75,03-MAY-2021,6972,INE348B01021,
CENTURYTEX,EQ,478.05,495,476.1,485.45,484.15,481.6,644812,312435043.6,03-MAY-2021,12387,INE055A01016,
CERA,EQ,3858,3950,3796.7,3931.6,3924,3844.35,4630,17933229.15,03-MAY-2021,1171,INE739E01017,
CEREBRAINT,EQ,50.9,50.9,50.05,50.45,50.25,50.55,150026,7567624.25,03-MAY-2021,1016,INE345B01019,
CESC,EQ,612,636,612,631.45,634.25,607.95,999335,628257680.45,03-MAY-2021,22612,INE486A01013,
CGCL,EQ,457,473.8,435,441.1,439.45,449.2,65100,29323824.15,03-MAY-2021,4774,INE180C01026,
CGPOWER,EQ,68,73.05,67.7,73.05,73.05,69.6,2144084,152738146.3,03-MAY-2021,4351,INE067A01029,
CHALET,EQ,143.2,143.5,139.5,140.5,139.7,143.2,83025,11718294.9,03-MAY-2021,2661,INE427F01016,
CHAMBLFERT,EQ,215.4,219.5,215.15,218.55,218.15,217.35,276519,60317421.5,03-MAY-2021,8568,INE085A01013,
CHEMBOND,EQ,207,216,205.1,212,213.5,208.7,32742,6983471.9,03-MAY-2021,1280,INE995D01025,
CHEMCON,EQ,424,435,420.1,422,423,426.45,163297,69777887.65,03-MAY-2021,5846,INE03YM01018,
CHEMFAB,EQ,156,160.9,150.35,155.4,153.65,153.45,34885,5452474.9,03-MAY-2021,809,INE783X01023,
CHENNPETRO,EQ,107.1,109.9,107,108.15,108.2,110.55,799746,86755601.25,03-MAY-2021,7879,INE178A01016,
CHOLAFIN,EQ,562.05,565.95,555.05,559.1,558.65,571.75,3245575,1816750906.5,03-MAY-2021,57388,INE121A01024,
CHOLAHLDNG,EQ,561,576.85,561,570.1,575,568.25,81366,46301076.05,03-MAY-2021,3500,INE149A01033,
CHROMATIC,BZ,0.6,0.65,0.55,0.65,0.65,0.6,121961,77314.05,03-MAY-2021,123,INE662C01015,
CIGNITITEC,EQ,395,402.55,389.3,399.2,400,398.9,41616,16446696.35,03-MAY-2021,1828,INE675C01017,
CINELINE,EQ,31.2,32,31.15,31.6,31.55,31.65,12321,389505.55,03-MAY-2021,180,INE704H01022,
CINEVISTA,BE,11.4,11.4,11.4,11.4,11.4,11.95,5144,58641.6,03-MAY-2021,42,INE039B01026,
CIPLA,EQ,919.1,924.4,906.4,910.2,909,910.35,6330144,5781867441.8,03-MAY-2021,108715,INE059A01026,
CKPLEISURE,SZ,2.45,2.45,2.45,2.45,2.45,2.55,8000,19600,03-MAY-2021,2,INE418Y01016,
CLEDUCATE,EQ,88,89,87.1,87.6,87.5,89.1,12813,1129053.95,03-MAY-2021,275,INE201M01011,
CLNINDIA,EQ,440,443.9,431.6,435.9,436.2,435.35,81166,35609942.4,03-MAY-2021,3126,INE492A01029,
CMICABLES,EQ,44.25,44.25,41.75,42.35,41.8,43.05,14489,615770.8,03-MAY-2021,158,INE981B01011,
CMMIPL,SM,10.65,10.65,10.65,10.65,10.65,10.15,3000,31950,03-MAY-2021,1,INE289S01013,
COALINDIA,EQ,133,133.45,131.2,132.2,132.2,133.05,10262391,1356811541.8,03-MAY-2021,59409,INE522F01014,
COCHINSHIP,EQ,364.7,375,362.3,367.95,368,365.55,290788,107868539.8,03-MAY-2021,7545,INE704P01017,
COFFEEDAY,EQ,36,37.75,36,36,36,37.85,1104984,40268414.2,03-MAY-2021,1270,INE335K01011,
COFORGE,EQ,2875.95,2915,2831,2902.75,2909.65,2869.05,267322,769811475.3,03-MAY-2021,16814,INE591G01017,
COLPAL,EQ,1478,1511.9,1470.55,1493.05,1492.2,1481.9,673973,1010022499.95,03-MAY-2021,24205,INE259A01022,
COMPINFO,EQ,17.25,18.15,17,17.8,17.8,17.4,191544,3398479.65,03-MAY-2021,1373,INE070C01037,
COMPUSOFT,EQ,8.95,8.95,8.2,8.55,8.6,8.75,58007,494216.85,03-MAY-2021,268,INE453B01029,
CONCOR,EQ,590,596.85,570.45,572.5,572.55,589.9,1500804,870774596.75,03-MAY-2021,30820,INE111A01025,
CONFIPET,EQ,62.9,66.9,62.45,64.75,64.4,62.3,6373787,414235766.4,03-MAY-2021,28817,INE552D01024,
CONSOFINVT,EQ,57.45,62.1,56.05,60.4,62.1,57.1,52235,3109432.55,03-MAY-2021,120,INE025A01027,
CONTROLPR,EQ,300,330.8,296.85,324.6,324,303.75,149511,48209338.65,03-MAY-2021,3503,INE663B01015,
CORALFINAC,EQ,25.25,27.9,23.8,26.75,26.6,24.5,217534,5769931.7,03-MAY-2021,1115,INE558D01021,
CORDSCABLE,EQ,40,41.45,39.9,41,41.2,40.35,51506,2101718.5,03-MAY-2021,1109,INE792I01017,
COROMANDEL,EQ,736,739.4,727,729.9,730.5,741.9,462866,338288772.75,03-MAY-2021,14997,INE169A01031,
COSMOFILMS,EQ,651,690,651,680.3,677,660.95,71318,48283754.15,03-MAY-2021,3440,INE757A01017,
COUNCODOS,EQ,2.1,2.15,2,2.05,2.1,2.05,57184,117985.25,03-MAY-2021,107,INE695B01025,
COX&KINGS,BZ,1.05,1.1,1.05,1.1,1.1,1.1,168807,181831.7,03-MAY-2021,105,INE008I01026,
CPSEETF,EQ,22.93,23.23,22.75,23.13,23.1,23.12,2857340,65748151.4,03-MAY-2021,7610,INF457M01133,
CRAFTSMAN,EQ,1345.15,1345.55,1291.75,1293.6,1294.65,1345.6,56238,73701613.5,03-MAY-2021,6138,INE00LO01017,
CREATIVE,EQ,101.75,102.35,96.5,98.25,100,100.2,35360,3560686.65,03-MAY-2021,227,INE985W01018,
CREDITACC,EQ,591.05,616.15,590,611.15,610.3,595.4,137325,83044436.4,03-MAY-2021,17121,INE741K01010,
CREST,EQ,77.6,80.7,77.6,80.1,79.55,79.25,4716,373343.95,03-MAY-2021,120,INE559D01011,
CRISIL,EQ,1838,1900,1838,1894.2,1895,1859.05,18016,34039767.2,03-MAY-2021,3572,INE007A01025,
CROMPTON,EQ,384,390,374.6,375.95,376.8,384.9,504768,192491364.4,03-MAY-2021,16045,INE299U01018,
CROWN,SM,48.55,48.55,48.55,48.55,48.55,51,1000,48550,03-MAY-2021,1,INE491V01019,
CSBBANK,EQ,259,259.4,255,257.5,257.4,258.25,158276,40719564.2,03-MAY-2021,3128,INE679A01013,
CTE,EQ,32.8,32.8,31.25,31.25,31.25,32.85,14856,468465.05,03-MAY-2021,130,INE627H01017,
CUB,EQ,162.05,170.1,162.05,169.55,169.2,166.75,2052774,343553759.6,03-MAY-2021,11364,INE491A01021,
CUBEXTUB,EQ,28.6,28.6,27.5,28.4,28.4,28.6,41143,1155329.6,03-MAY-2021,341,INE144D01012,
CUMMINSIND,EQ,832,841.6,821.6,837.5,840.35,837.6,737792,613870158.85,03-MAY-2021,22370,INE298A01020,
CUPID,EQ,220.5,239,220.5,236.55,236.2,218.25,325580,76016300.2,03-MAY-2021,8235,INE509F01011,
CYBERMEDIA,EQ,11.1,11.7,10.6,10.85,10.8,11.15,6463,72223.6,03-MAY-2021,77,INE278G01037,
CYBERTECH,EQ,124.5,129.7,124.5,125.85,127,127.45,124275,15798542.05,03-MAY-2021,2409,INE214A01019,
CYIENT,EQ,730,759.4,725.95,749.65,752,737.05,242733,181430826.7,03-MAY-2021,14263,INE136B01020,
DAAWAT,EQ,72.75,82.2,72,79.75,80.5,72.55,11003607,857149377.5,03-MAY-2021,45755,INE818H01020,
DABUR,EQ,538.75,548.4,538.6,542.4,543.3,538.05,1725231,938171580.3,03-MAY-2021,44294,INE016A01026,
DALALSTCOM,BE,0.95,0.95,0.9,0.95,0.95,0.95,9250,8737.5,03-MAY-2021,21,INE055C01020,
DALBHARAT,EQ,1534,1599.25,1502.95,1546.45,1544.75,1506.35,239057,374197730.9,03-MAY-2021,14210,INE00R701025,
DALMIASUG,EQ,252.2,303.6,251.7,296.95,296.45,253,1455366,414965183.05,03-MAY-2021,24467,INE495A01022,
DAMODARIND,EQ,22.75,27.3,22.75,26.7,26.5,23.2,110429,2874681.25,03-MAY-2021,646,INE497D01022,
DANGEE,EQ,170,177.85,161.5,170.5,167,172,10538,1800212.95,03-MAY-2021,159,INE688Y01014,
DATAMATICS,EQ,116.9,123.3,115.5,119.4,119.5,118.1,456547,54910026.8,03-MAY-2021,7387,INE365B01017,
DBCORP,EQ,81,84.6,79.1,83.7,83.9,81.25,212718,17463030.8,03-MAY-2021,3676,INE950I01011,
DBL,EQ,541,544.65,533.25,541.2,541,546.35,226502,122448419.7,03-MAY-2021,5129,INE917M01012,
DBREALTY,EQ,21.2,21.2,21.2,21.2,21.2,20.2,86941,1843149.2,03-MAY-2021,185,INE879I01012,
DBSTOCKBRO,EQ,8.2,8.5,7.65,8.2,8.1,8.2,15488,128522.95,03-MAY-2021,78,INE921B01025,
DCAL,EQ,157,162.5,156.2,159.55,160.5,157.65,847303,135479067.8,03-MAY-2021,10756,INE385W01011,
DCBBANK,EQ,90.1,90.85,89,89.8,89.9,90.65,1585297,142515825.25,03-MAY-2021,12290,INE503A01015,
DCM,EQ,25.9,26.25,24.3,25.45,25.7,25.35,46321,1173484.9,03-MAY-2021,407,INE498A01018,
DCMFINSERV,EQ,1.95,1.95,1.85,1.95,1.95,1.9,14053,27353.35,03-MAY-2021,47,INE891B01012,
DCMNVL,EQ,83.3,85.5,81,83.45,84,81.5,46903,3901939.95,03-MAY-2021,257,INE08KP01019,
DCMSHRIRAM,EQ,729.8,772.7,703,757,759,702.4,1952284,1453108206.2,03-MAY-2021,63054,INE499A01024,
DCW,EQ,38,40.15,38,38.75,38.65,38.75,4127018,161857854.35,03-MAY-2021,13123,INE500A01029,
DECCANCE,EQ,415.4,430,415.4,427.7,425.15,417.6,42687,18023802.2,03-MAY-2021,1654,INE583C01021,
DEEPAKFERT,EQ,255.1,267.35,255,264.25,264.05,260.85,326091,86121830.4,03-MAY-2021,5970,INE501A01019,
DEEPAKNTR,EQ,1865.6,1955,1855.6,1904.1,1906.5,1865.6,2911349,5572567072.9,03-MAY-2021,118840,INE288B01029,
DEEPENR,EQ,37.7,37.7,34.8,35.1,35.2,37,83666,2999148.6,03-MAY-2021,1351,INE677H01012,
DEEPINDS,BE,43.2,43.2,43.2,43.2,43.2,41.15,9003,388929.6,03-MAY-2021,28,INE0FHS01016,
DELTACORP,EQ,147.2,155.9,147.2,154.65,155,150.2,2473466,376884769.4,03-MAY-2021,18288,INE124G01033,
DELTAMAGNT,EQ,29.9,29.9,27.45,28.85,29.1,28.8,5318,151159.5,03-MAY-2021,84,INE393A01011,
DEN,EQ,44.5,44.5,43.65,43.85,44.05,44.3,1863717,81848252.6,03-MAY-2021,12598,INE947J01015,
DENORA,EQ,252.95,279,244.5,270.55,267.1,247.3,49625,13159214.85,03-MAY-2021,1734,INE244A01016,
DEVIT,SM,108,109,108,109,109,111.95,3000,325500,03-MAY-2021,2,INE060X01018,
DFMFOODS,EQ,337,363,335.75,342.65,342,339.1,343443,120866169.15,03-MAY-2021,8781,INE456C01020,
DGCONTENT,EQ,7.75,8,7.35,7.9,8,7.7,15338,119214.55,03-MAY-2021,71,INE03JI01017,
DHAMPURSUG,EQ,227.7,271.95,227.45,270.45,271.95,226.65,7542846,1947015549.4,03-MAY-2021,76493,INE041A01016,
DHANBANK,EQ,13.9,13.9,13.6,13.7,13.75,13.9,501143,6871667.85,03-MAY-2021,954,INE680A01011,
DHANI,EQ,178.7,179.65,172.85,173.6,173,176.55,630076,110787639.95,03-MAY-2021,6999,INE274G01010,
DHANILOANS,N5,1201,1201.9,1201,1201.9,1201.9,1201,355,426359.5,03-MAY-2021,7,INE614X07068,
DHANILOANS,N7,1015,1019,1015,1019,1019,1002,32,32568,03-MAY-2021,2,INE614X07084,
DHANILOANS,N8,1097,1140,1097,1140,1140,1120,130,146170,03-MAY-2021,3,INE614X07092,
DHANIPP,E1,84.95,85.7,81.7,83.1,83.5,83.4,32977,2735404.4,03-MAY-2021,727,IN9274G01034,
DHANUKA,EQ,768.85,848,764,810.9,815,768.85,909177,744664261.5,03-MAY-2021,27729,INE435G01025,
DHARSUGAR,EQ,6.95,7.15,6.9,7.15,7.15,6.85,54755,390174.95,03-MAY-2021,130,INE988C01014,
DHFL,EQ,15,15.15,14.8,14.9,14.9,15.4,1186767,17711328.15,03-MAY-2021,2939,INE202B01012,
DHFL,NQ,336,336,330,330,330,335,11,3690,03-MAY-2021,2,INE202B07IY2,
DHFL,NS,315.01,315.01,315,315,315,324.98,300,94500.5,03-MAY-2021,3,INE202B07JA0,
DHFL,NU,331.99,333.49,331.99,333.49,333.49,320,380,126463.2,03-MAY-2021,5,INE202B07JJ1,
DHFL,NY,334.99,334.99,315.21,323.99,323.99,335,20,6378.8,03-MAY-2021,8,INE202B07JF9,
DHFL,Y1,320,320,320,320,320,320,115,36800,03-MAY-2021,1,INE202B07JH5,
DHUNINV,EQ,290.65,327,276,302.45,300.95,290.25,9171,2812086,03-MAY-2021,601,INE320L01011,
DIAMONDYD,EQ,545,545,522.05,536.9,538,544.9,7461,4004928.55,03-MAY-2021,564,INE393P01035,
DIAPOWER,BZ,0.7,0.7,0.65,0.7,0.7,0.7,35147,23602.9,03-MAY-2021,43,INE989C01012,
DICIND,EQ,391.2,392.75,384.85,391.75,390.4,391.2,1150,448536.05,03-MAY-2021,100,INE303A01010,
DIGISPICE,EQ,32,32.2,30.75,32.15,32.2,31.15,117259,3729645.3,03-MAY-2021,941,INE927C01020,
DISHTV,EQ,9.25,10.6,8.85,10,10,9.25,12360217,122383778,03-MAY-2021,12145,INE836F01026,
DIVISLAB,EQ,4061.8,4147.3,4025.05,4074,4079.55,4062.35,1014865,4152394568.65,03-MAY-2021,66172,INE361B01024,
DIXON,EQ,4150,4278,4122.2,4250.95,4240,4201.8,189552,798795595.35,03-MAY-2021,22918,INE935N01020,
DLF,EQ,244,248.95,241.75,247.85,247.75,247.3,6028248,1484731906.65,03-MAY-2021,34137,INE271C01023,
DLINKINDIA,EQ,99,100.9,98.7,100.4,100.5,99.75,67954,6804247.3,03-MAY-2021,1846,INE250K01012,
DMART,EQ,2845,2911,2822.9,2898.65,2904,2852.9,232238,669963683.1,03-MAY-2021,23884,INE192R01011,
DNAMEDIA,EQ,1.05,1.05,1.05,1.05,1.05,1,6525,6851.25,03-MAY-2021,19,INE016M01021,
DOLAT,EQ,62.55,65.1,62.5,64.45,65.1,63.6,163078,10416437.75,03-MAY-2021,1945,INE966A01022,
DOLLAR,EQ,239.3,242,236.5,240.85,241.5,239.35,42495,10186988.85,03-MAY-2021,1045,INE325C01035,
DONEAR,EQ,28.4,29.3,28.3,29.1,29.25,28.5,26161,759915.6,03-MAY-2021,253,INE668D01028,
DPABHUSHAN,EQ,116.3,116.55,112.5,112.65,112.6,113.75,943,106846.95,03-MAY-2021,49,INE266Y01019,
DPSCLTD,EQ,12.4,12.4,12.15,12.3,12.35,12.2,17511,214580.25,03-MAY-2021,91,INE360C01024,
DPWIRES,EQ,135.75,144,130.05,140.6,140.5,129.15,81304,11155637.75,03-MAY-2021,1447,INE864X01013,
DQE,BZ,0.95,0.95,0.9,0.9,0.9,0.95,13518,12177.8,03-MAY-2021,37,INE656K01010,
DRCSYSTEMS,BE,252,252,249.5,249.5,249.5,262.6,606,151212,03-MAY-2021,36,INE03RS01019,
DREDGECORP,EQ,360.1,379.8,358.55,370.6,372.5,363.6,208887,77723961.05,03-MAY-2021,6791,INE506A01018,
