,isin,nse_symbol,nse_series,bse_sc_code,SC_NAME,bse_sc_group,bse_sc_type,yf_nse_symbol
2151,INE545L01039,,,505850,MANCREDIT,X,Q,NOT_FOUND_ERROR
2152,INE765D01014,,,505872,WPIL LTD.,X,Q,NOT_FOUND_ERROR
2153,INE724D01011,,,505893,HINDHARD,X,Q,NOT_FOUND_ERROR
2154,INE440G01017,,,505978,TRITON VALVE,X,Q,NOT_FOUND_ERROR
2155,INE441L01015,,,506105,STANROSE MAF,X,Q,NOT_FOUND_ERROR
2156,INE383L01019,,,506128,PARNAXLAB,X,Q,NOT_FOUND_ERROR
2157,INE403B01016,,,506186,GCKL,X,Q,NOT_FOUND_ERROR
2158,INE275D01022,,,506248,AMINES&PLAST,X,Q,NOT_FOUND_ERROR
2159,INE489G01022,,,506260,ANUH PHARMA,X,Q,NOT_FOUND_ERROR
2160,INE737D01021,,,506261,MODISON MET.,X,Q,NOT_FOUND_ERROR
2161,INE320M01019,,,506365,CHEMO PHARMA,XT,Q,NOT_FOUND_ERROR
2162,INE505A01010,,,506405,DHARAMSI CHM,X,Q,NOT_FOUND_ERROR
2163,INE225B01021,,,506414,FERMENTA,X,Q,NOT_FOUND_ERROR
2164,INE693E01016,,,506520,JAYSHRI CHEM,X,Q,NOT_FOUND_ERROR
2165,INE430D01015,,,506522,JL MORISON,X,Q,NOT_FOUND_ERROR
2166,INE881E01017,,,506528,KELTECH EN.,X,Q,NOT_FOUND_ERROR
2167,INE265B01019,,,506532,NITTA GELA,X,Q,NOT_FOUND_ERROR
2168,INE468C01017,,,506543,M.P.AGRO IND,XT,Q,NOT_FOUND_ERROR
2169,INE841D01013,,,506597,AMAL PRODUCT,X,Q,NOT_FOUND_ERROR
2170,INE752B01024,,,506605,POLYCHEM,X,Q,NOT_FOUND_ERROR
2171,INE218N01013,,,506640,GUJCHEM DIST,XT,Q,NOT_FOUND_ERROR
2172,INE888C01040,,,506642,SADHANA NITR,XT,Q,NOT_FOUND_ERROR
2173,INE405A01021,,,506685,ULTRAMARINE,X,Q,NOT_FOUND_ERROR
2174,INE687A01016,,,506687,TRANSPEK,X,Q,NOT_FOUND_ERROR
2175,INE741A01011,,,506734,MYS PETRO,X,Q,NOT_FOUND_ERROR
2176,INE400A01014,,,506808,TUTIALKA,XT,Q,NOT_FOUND_ERROR
2177,INE607A01014,,,506852,PUN.ALKALI,XT,Q,NOT_FOUND_ERROR
2178,INE639B01015,,,506854,TANFAC IND.,X,Q,NOT_FOUND_ERROR
2179,INE636P01011,,,506858,GUJ.PETRO,XT,Q,NOT_FOUND_ERROR
2180,INE716M01034,,,506863,SWADESHI IND,XT,Q,NOT_FOUND_ERROR
2181,INE942C01029,,,506879,GUJ.THEMIS.,X,Q,NOT_FOUND_ERROR
2182,INE703C01025,,,506910,JAYSN DYEST,X,Q,NOT_FOUND_ERROR
2183,INE987A01010,,,506919,MAKERS LAB.,X,Q,NOT_FOUND_ERROR
2184,INE423K01015,,,506935,CONT.CHEM,XT,Q,NOT_FOUND_ERROR
2185,INE574A01016,,,507155,JAGATJIT IND,XT,Q,NOT_FOUND_ERROR
2186,INE133B01019,,,507180,KESAR ENT.,X,Q,NOT_FOUND_ERROR
2187,INE615A01017,,,507300,RAVALGAON,XT,Q,NOT_FOUND_ERROR
2188,INE687B01014,,,507435,KHOD.INDIA,XT,Q,NOT_FOUND_ERROR
2189,INE991B01010,,,507474,KOTHARI FERM,X,Q,NOT_FOUND_ERROR
2190,INE470N01010,,,507486,CAPROLA.CHEM,XT,Q,NOT_FOUND_ERROR
2191,INE544C01023,,,507498,PICCADILY SU,X,Q,NOT_FOUND_ERROR
2192,INE909C01010,,,507508,RIGA SUGAR,X,Q,NOT_FOUND_ERROR
2193,INE410C01019,,,507522,MOUNTT SHIV.,Z,Q,NOT_FOUND_ERROR
2194,INE866E01026,,,507525,AMRIT CORP,X,Q,NOT_FOUND_ERROR
2195,INE976E01023,,,507552,FOODS & INNS,X,Q,NOT_FOUND_ERROR
2196,INE014E01015,,,507598,KLRFM,X,Q,NOT_FOUND_ERROR
2197,INE286E01019,,,507609,OLYMPIC OIL,XT,Q,NOT_FOUND_ERROR
2198,INE588G01013,,,507621,MILKFOOD,X,Q,NOT_FOUND_ERROR
2199,INE339F01021,,,507645,POLSON LTD.,X,Q,NOT_FOUND_ERROR
2200,INE247F01018,,,507690,ORIENT BEVER,X,Q,NOT_FOUND_ERROR
2201,INE284B01028,,,507753,TGVSL,X,Q,NOT_FOUND_ERROR
2202,INE891G01011,,,507759,LIME CHEM.,X,Q,NOT_FOUND_ERROR
2203,INE296D01010,,,507813,NATI. OXYGEN,X,Q,NOT_FOUND_ERROR
2204,INE469D01013,,,507817,WIRES FABRIK,X,Q,NOT_FOUND_ERROR
2205,INE435D01014,,,507836,MAC CHARLES,X,Q,NOT_FOUND_ERROR
2206,INE746D01014,,,507864,PION INVEST,X,Q,NOT_FOUND_ERROR
2207,INE372I01018,,,507872,ASHNOOR TEX.,XT,Q,NOT_FOUND_ERROR
2208,INE296C01020,,,507910,FIBERWB IN,X,Q,NOT_FOUND_ERROR
2209,INE724A01017,,,507912,LKP FIN,X,Q,NOT_FOUND_ERROR
2210,INE704G01024,,,507944,BAJAJ STEEL,X,Q,NOT_FOUND_ERROR
2211,INE621C01011,,,507960,GUJ.HOTELS,X,Q,NOT_FOUND_ERROR
2212,INE143I01013,,,507970,PARA. COSMET,X,Q,NOT_FOUND_ERROR
2213,INE726D01016,,,507981,JINDAL HOTL,X,Q,NOT_FOUND_ERROR
2214,INE657D01021,,,507998,SIMMONDS-MAR,X,Q,NOT_FOUND_ERROR
2215,INE489D01011,,,508136,BNALTD,X,Q,NOT_FOUND_ERROR
2216,INE979B01015,,,508486,HAWKINS COOK,A,Q,NOT_FOUND_ERROR
2217,INE712A01012,,,508494,WARREN TEA,X,Q,NOT_FOUND_ERROR
2218,INE684B01029,,,508807,IST LTD.,X,Q,NOT_FOUND_ERROR
2219,INE791H01011,,,508918,GREYCELLS,X,Q,NOT_FOUND_ERROR
2220,INE331L01026,,,508922,MSR INDIA,XT,Q,NOT_FOUND_ERROR
2221,INE433O01024,,,508929,JOYREALTY,XT,Q,NOT_FOUND_ERROR
2222,INE013E01017,,,508941,PANASON CAR,X,Q,NOT_FOUND_ERROR
2223,INE734I01027,,,508954,FINKURVE,X,Q,NOT_FOUND_ERROR
2224,INE549B01016,,,508956,HB LEAS.PUB,XT,Q,NOT_FOUND_ERROR
2225,INE673M01029,,,508969,SULABH ENG.,X,Q,NOT_FOUND_ERROR
2226,INE086E01021,,,508996,SATPROP LTD,Z,Q,NOT_FOUND_ERROR
2227,INE117F01013,,,509026,VJTFEDU,XT,Q,NOT_FOUND_ERROR
2228,INE763D01019,,,509038,VOLTAIR LEAS,X,Q,NOT_FOUND_ERROR
2229,INE040F01033,,,509040,NETLINK SOLU,XT,Q,NOT_FOUND_ERROR
2230,INE572G01025,,,509048,LANCOR HOLDS,X,Q,NOT_FOUND_ERROR
2231,INE300B01022,,,509051,INDIAN INFO.,XT,Q,NOT_FOUND_ERROR
2232,INE521L01030,,,509053,BANAS FIN.,X,Q,NOT_FOUND_ERROR
2233,INE525B01016,,,509073,HATHWAY BHAW,XT,Q,NOT_FOUND_ERROR
2234,INE011C01015,,,509148,GOVIND RUBB.,Z,Q,NOT_FOUND_ERROR
2235,INE802D01023,,,509162,INDAG RUBBER,X,Q,NOT_FOUND_ERROR
2236,INE159E01026,,,509196,M.M.RUBBER,XT,Q,NOT_FOUND_ERROR
2237,INE664D01019,,,509438,BENARES HOT,XT,Q,NOT_FOUND_ERROR
2238,INE026I01010,,,509449,BHAGWATI OXY,XT,Q,NOT_FOUND_ERROR
2239,INE01TL01014,,,509470,BOMOXY-B1,X,Q,NOT_FOUND_ERROR
2240,INE145E01017,,,509472,CRAVATEX,X,Q,NOT_FOUND_ERROR
2241,INE479A01018,,,509486,CAPRIHANS,X,Q,NOT_FOUND_ERROR
2242,INE515H01014,,,509525,EMPIRE IND.,X,Q,NOT_FOUND_ERROR
2243,INE214F01026,,,509546,GRAVISS HOSP,X,Q,NOT_FOUND_ERROR
2244,INE925D01014,,,509563,GARWA.MARINE,X,Q,NOT_FOUND_ERROR
2245,INE722D01015,,,509597,HARDCASTLE,X,Q,NOT_FOUND_ERROR
2246,INE575C01027,,,509709,INT.CONVEYOR,X,Q,NOT_FOUND_ERROR
2247,INE940N01012,,,509835,PREMIER SYN.,XT,Q,NOT_FOUND_ERROR
2248,INE832D01020,,,509895,HIND MILLS,X,Q,NOT_FOUND_ERROR
2249,INE077P01034,,,509945,THACKER,XT,Q,NOT_FOUND_ERROR
2250,INE804A01025,,,510245,SWASTI VINAY,XT,Q,NOT_FOUND_ERROR
2251,INE457N01025,,,511012,YAMINI INVES,XT,Q,NOT_FOUND_ERROR
2252,INE302E01014,,,511066,SAKTHI FIN.,X,Q,NOT_FOUND_ERROR
2253,INE065D01027,,,511076,SAT IND LTD,X,Q,NOT_FOUND_ERROR
2254,INE848D01018,,,511110,V.B.DESAI,X,Q,NOT_FOUND_ERROR
2255,INE527B01020,,,511116,QUADRANT,X,Q,NOT_FOUND_ERROR
2256,INE344D01018,,,511131,KAMAN HSG,X,Q,NOT_FOUND_ERROR
2257,INE520G01016,,,511144,ASYAINFO,X,Q,NOT_FOUND_ERROR
2258,INE549D01012,,,511147,WALL ST.FIN.,XT,Q,NOT_FOUND_ERROR
2259,INE096I01013,,,511153,ANJANIFOODS,XT,Q,NOT_FOUND_ERROR
2260,INE635I01018,,,511176,PARSHWANA,X,Q,NOT_FOUND_ERROR
2261,INE570N01025,,,511187,MILLENNIUM,X,Q,NOT_FOUND_ERROR
2262,INE429D01017,,,511355,IND CEM CAP,X,Q,NOT_FOUND_ERROR
2263,INE556D01017,,,511359,AD-MANUM FIN,X,Q,NOT_FOUND_ERROR
2264,INE240B01012,,,511377,MEHTA I.FIN,XT,Q,NOT_FOUND_ERROR
2265,INE661M01016,,,511391,INTER GLOB F,XT,Q,NOT_FOUND_ERROR
2266,INE034B01019,,,511441,GUJ.CREDIT,XT,Q,NOT_FOUND_ERROR
2267,INE191N01012,,,511463,ALEXANDER,X,Q,NOT_FOUND_ERROR
2268,INE900A01013,,,511501,BHARAT BHUSH,X,Q,NOT_FOUND_ERROR
2269,INE380K01017,,,511509,VIVO BIO TEC,X,Q,NOT_FOUND_ERROR
2270,INE376A01032,,,511525,PAN INDIA C,XT,Q,NOT_FOUND_ERROR
2271,INE135C01012,,,511533,SAHARA HOUSG,X,Q,NOT_FOUND_ERROR
2272,INE026C01013,,,511535,NDA SECURIT.,X,Q,NOT_FOUND_ERROR
2273,INE777C01011,,,511543,GSB FINANCE,X,Q,NOT_FOUND_ERROR
2274,INE367A01015,,,511549,MORARKA FIN.,X,Q,NOT_FOUND_ERROR
2275,INE903D01011,,,511551,MONARCH,X,Q,NOT_FOUND_ERROR
2276,INE732K01019,,,511557,PRO FIN CAP.,X,Q,NOT_FOUND_ERROR
2277,INE754C01010,,,511571,SOMDATT FIN,X,Q,NOT_FOUND_ERROR
2278,INE425F01028,,,511585,REGENCY TRUS,X,Q,NOT_FOUND_ERROR
2279,INE323B01016,,,511589,AVONMORE,X,Q,NOT_FOUND_ERROR
2280,INE212B01011,,,511593,LIBORD FIN,X,Q,NOT_FOUND_ERROR
2281,INE969B01016,,,511597,PALSOFT INFO,XT,Q,NOT_FOUND_ERROR
2282,INE216B01012,,,511601,YASH MANAGE.,X,Q,NOT_FOUND_ERROR
2283,INE420B01028,,,511605,ARIHANT CAP.,X,Q,NOT_FOUND_ERROR
2284,INE569B01022,,,511609,ISL CONSULT,X,Q,NOT_FOUND_ERROR
2285,INE891B01012,,,511611,DCM FINANCIA,T,Q,NOT_FOUND_ERROR
2286,INE417D01012,,,511628,IMCAP,X,Q,NOT_FOUND_ERROR
2287,INE027D01019,,,511658,NETTLINX LTD,X,Q,NOT_FOUND_ERROR
2288,INE099G01011,,,511672,SCANSTL,XT,Q,NOT_FOUND_ERROR
2289,INE625D01010,,,511700,STD.CAP.MRKT,XT,Q,NOT_FOUND_ERROR
2290,INE717D01023,,,511710,CUBICAL FIN.,X,Q,NOT_FOUND_ERROR
2291,INE875B01015,,,511714,NIMBSPROJ,XT,Q,NOT_FOUND_ERROR
2292,INE359A01012,,,511716,ESCORT FINAN,XT,Q,NOT_FOUND_ERROR
2293,INE020D01014,,,511724,BAID LEASING,X,Q,NOT_FOUND_ERROR
2294,INE006C01015,,,511728,KZ LEAS FIN.,X,Q,NOT_FOUND_ERROR
2295,INE981D01025,,,511736,USHDEV INTNL,XT,Q,NOT_FOUND_ERROR
2296,INE583D01011,,,511742,UGROCAP,X,Q,NOT_FOUND_ERROR
2297,INE861D01011,,,511754,SHALIB.FINAN,X,Q,NOT_FOUND_ERROR
2298,INE195I01013,,,511756,ABIRAMI FIN.,Z,Q,NOT_FOUND_ERROR
2299,INE819K01014,,,511764,UPASANA FIN.,X,Q,NOT_FOUND_ERROR
2300,INE135H01029,,,512018,CNI RES LTD,XT,Q,NOT_FOUND_ERROR
2301,INE967G01019,,,512020,SARASW.COMM.,X,Q,NOT_FOUND_ERROR
2302,INE510H01015,,,512047,ROYAL IND,X,Q,NOT_FOUND_ERROR
2303,INE195E01020,,,512048,LUHARUKA,X,Q,NOT_FOUND_ERROR
2304,INE945F01025,,,512068,DECCANGOLD,X,Q,NOT_FOUND_ERROR
2305,INE234B01023,,,512093,CRANES SOFTW,XT,Q,NOT_FOUND_ERROR
2306,INE365O01010,,,512165,ABANSENT,X,Q,NOT_FOUND_ERROR
2307,INE968E01012,,,512169,CAPRICORN,XT,Q,NOT_FOUND_ERROR
2308,INE685D01022,,,512175,VAMA INDS,X,Q,NOT_FOUND_ERROR
2309,INE730E01016,,,512217,PRISM MEDI,X,Q,NOT_FOUND_ERROR
2310,INE379J01029,,,512229,VERITAS,XT,Q,NOT_FOUND_ERROR
2311,INE894A01026,,,512247,ASHIRWAD CAP,XT,Q,NOT_FOUND_ERROR
2312,INE895A01023,,,512257,SVARTCORP,X,Q,NOT_FOUND_ERROR
2313,INE200D01020,,,512267,MEDIA MATRIX,X,Q,NOT_FOUND_ERROR
2314,INE043F01011,,,512279,NNTL,Z,Q,NOT_FOUND_ERROR
2315,INE417N01011,,,512301,CHAMBAL BREW,X,Q,NOT_FOUND_ERROR
2316,INE068C01015,,,512344,ARAVALI SEC.,X,Q,NOT_FOUND_ERROR
2317,INE716D01033,,,512379,CRESSANDA SO,XT,Q,NOT_FOUND_ERROR
2318,INE992I01013,,,512381,STARTECK,X,Q,NOT_FOUND_ERROR
2319,INE037B01012,,,512393,SHARDUL SECU,XT,Q,NOT_FOUND_ERROR
2320,INE412D01013,,,512437,APOLLO FIN I,X,Q,NOT_FOUND_ERROR
2321,INE564J01026,,,512453,SHRI JAGDAMB,X,Q,NOT_FOUND_ERROR
2322,INE281B01032,,,512455,LLOYDS MET E,XT,Q,NOT_FOUND_ERROR
2323,INE080I01025,,,512463,SHREE GLOBAL,XT,Q,NOT_FOUND_ERROR
2324,INE765L01017,,,512477,BETEX INDIA,X,Q,NOT_FOUND_ERROR
2325,INE012F01016,,,512481,POLYTEX(P),XT,Q,NOT_FOUND_ERROR
2326,INE876A01015,,,512489,OASIS SECUR.,X,Q,NOT_FOUND_ERROR
2327,INE590B01010,,,512493,GARNET INTL,X,Q,NOT_FOUND_ERROR
2328,INE435E01020,,,512499,SHALIMAR PRO,X,Q,NOT_FOUND_ERROR
2329,INE091C01017,,,512527,SUPER SAL IN,XT,Q,NOT_FOUND_ERROR
2330,INE581D01015,,,512565,R.T.EXPORTS,X,Q,NOT_FOUND_ERROR
2331,INE772B01014,,,512604,HARIA EXPORT,X,Q,NOT_FOUND_ERROR
2332,INE629C01014,,,512618,RLF LIMITED.,XT,Q,NOT_FOUND_ERROR
2333,INE104E01014,,,512634,SAVERA IND,X,Q,NOT_FOUND_ERROR
2334,INE114E01013,,,513005,VBC FERRO,XT,Q,NOT_FOUND_ERROR
2335,INE158G01015,,,513043,REMI EDEL,X,Q,NOT_FOUND_ERROR
2336,INE360D01014,,,513063,TRANSFREIGHT,XT,Q,NOT_FOUND_ERROR
2337,INE386D01027,,,513097,SHIV.BIMETAL,X,Q,NOT_FOUND_ERROR
2338,INE991A01020,,,513117,AMFORGE IND.,XT,Q,NOT_FOUND_ERROR
2339,INE950D01012,,,513149,ACROW INDIA,X,Q,NOT_FOUND_ERROR
2340,INE611C01012,,,513295,IMEC,X,Q,NOT_FOUND_ERROR
2341,INE001F01019,,,513303,MODERN STEEL,X,Q,NOT_FOUND_ERROR
2342,INE346M01022,,,513305,TERRASCOPE,X,Q,NOT_FOUND_ERROR
2343,INE363L01029,,,513307,SYNTHIKO FOI,XT,Q,NOT_FOUND_ERROR
2344,INE145J01024,,,513337,GUJ.TOOLROOM,XT,Q,NOT_FOUND_ERROR
2345,INE105D01013,,,513353,COCHIN MIN.,X,Q,NOT_FOUND_ERROR
2346,INE072A01029,,,513361,ISW LTD,XT,Q,NOT_FOUND_ERROR
2347,INE013J01016,,,513369,RAJKUMAR FRG,X,Q,NOT_FOUND_ERROR
2348,INE092C01015,,,513403,PM TELELINN,XT,Q,NOT_FOUND_ERROR
2349,INE594D01018,,,513452,ELANGO INDUS,XT,Q,NOT_FOUND_ERROR
2350,INE791E01018,,,513456,KANISHK ST.,XT,Q,NOT_FOUND_ERROR
2351,INE658D01011,,,513472,SIMPLEX CAST,X,Q,NOT_FOUND_ERROR
2352,INE387D01025,,,513488,SH.STEEL WIR,X,Q,NOT_FOUND_ERROR
2353,INE235U01012,,,513496,MEWAT ZINC,P,Q,NOT_FOUND_ERROR
2354,INE927K01023,,,513502,BARODA EXTR.,XT,Q,NOT_FOUND_ERROR
2355,INE798F01010,,,513511,PANCH.STEEL,X,Q,NOT_FOUND_ERROR
2356,INE570B01012,,,513513,ADITYA ISPAT,X,Q,NOT_FOUND_ERROR
2357,INE329C01011,,,513515,S.R.INDUS.,XT,Q,NOT_FOUND_ERROR
2358,INE124E01020,,,513517,STEELCAST,X,Q,NOT_FOUND_ERROR
2359,INE741B01027,,,513528,GLITTEK GRAN,X,Q,NOT_FOUND_ERROR
2360,INE770A01010,,,513532,PRADEEP MET.,X,Q,NOT_FOUND_ERROR
2361,INE207H01018,,,513536,GNRL,XT,Q,NOT_FOUND_ERROR
2362,INE176E01012,,,513540,T.N.STEEL TU,P,Q,NOT_FOUND_ERROR
2363,INE385M01012,,,513548,SHARDA ISPAT,XT,Q,NOT_FOUND_ERROR
2364,INE183B01014,,,513558,REAL STRIPS,X,Q,NOT_FOUND_ERROR
2365,INE608C01026,,,513566,NOVA IRON&ST,XT,Q,NOT_FOUND_ERROR
2366,INE617C01027,,,513579,FOUNDRY FUEL,Z,Q,NOT_FOUND_ERROR
2367,INE848B01012,,,513687,SPECTRA IND.,XT,Q,NOT_FOUND_ERROR
2368,INE434C01027,,,513693,KIC METALIKS,X,Q,NOT_FOUND_ERROR
2369,INE584G01012,,,513699,SOLID STONE,X,Q,NOT_FOUND_ERROR
2370,INE960A01017,,,513709,SHILP GRAVUR,X,Q,NOT_FOUND_ERROR
2371,INE146C01019,,,513713,WHITEORG,X,Q,NOT_FOUND_ERROR
2372,INE723D01021,,,514010,HIM.FIBRES,XT,Q,NOT_FOUND_ERROR
2373,INE272C01013,,,514030,DEEPAK SPINN,X,Q,NOT_FOUND_ERROR
2374,INE970D01010,,,514036,LOY.TEX MILL,X,Q,NOT_FOUND_ERROR
2375,INE501F01018,,,514087,PBM POLYTEX,X,Q,NOT_FOUND_ERROR
2376,INE207C01019,,,514113,ADHINATH TEX,XT,Q,NOT_FOUND_ERROR
2377,INE517D01019,,,514128,KONARK SYN.,XT,Q,NOT_FOUND_ERROR
2378,INE132C01027,,,514138,SURYALATA SP,XT,Q,NOT_FOUND_ERROR
2379,INE431C01023,,,514140,SURYAVA SPIN,X,Q,NOT_FOUND_ERROR
2380,INE862B01013,,,514165,IND.ACRYLICS,X,Q,NOT_FOUND_ERROR
2381,INE760J01012,,,514171,CEETA IND.,XT,Q,NOT_FOUND_ERROR
2382,INE761G01016,,,514183,BLA ROS IND,X,Q,NOT_FOUND_ERROR
2383,INE110Q01015,,,514197,ST CORP,XT,Q,NOT_FOUND_ERROR
2384,INE118K01011,,,514215,BINNY LTD.,XT,Q,NOT_FOUND_ERROR
2385,INE410D01017,,,514223,RAMGOPAL POL,XT,Q,NOT_FOUND_ERROR
2386,INE979D01011,,,514240,KUSHIND,X,Q,NOT_FOUND_ERROR
2387,INE377C01010,,,514248,SREECHEM RES,P,Q,NOT_FOUND_ERROR
2388,INE106C01013,,,514266,ZENITH FIBRE,X,Q,NOT_FOUND_ERROR
2389,INE436C01014,,,514272,BHILWARA SP.,X,Q,NOT_FOUND_ERROR
2390,INE969C01014,,,514316,RAGHUVIR SYN,X,Q,NOT_FOUND_ERROR
2391,INE722N01014,,,514318,JATTAINDUS,P,Q,NOT_FOUND_ERROR
2392,INE535C01013,,,514322,KAMADGIRI,X,Q,NOT_FOUND_ERROR
2393,INE216I01017,,,514332,NEOINFRA,X,Q,NOT_FOUND_ERROR
2394,INE339D01034,,,514358,EVERLON SYN.,X,Q,NOT_FOUND_ERROR
2395,INE078T01026,,,514360,KRRAIL,X,Q,NOT_FOUND_ERROR
2396,INE564C01013,,,514378,YARN SYNDICA,X,Q,NOT_FOUND_ERROR
2397,INE022N01019,,,514394,AJIL,X,Q,NOT_FOUND_ERROR
2398,INE340D01016,,,514400,GARWARE SYN.,X,Q,NOT_FOUND_ERROR
2399,INE305D01019,,,514412,SARUPINDUS,X,Q,NOT_FOUND_ERROR
2400,INE370D01013,,,514418,MANORG,X,Q,NOT_FOUND_ERROR
2401,INE074C01013,,,514428,HINDU.ADHESI,X,Q,NOT_FOUND_ERROR
2402,INE009C01019,,,514442,SRI KPR IND,X,Q,NOT_FOUND_ERROR
2403,INE577D01013,,,514448,JYOTI RESINS,X,Q,NOT_FOUND_ERROR
2404,INE112D01035,,,514450,MAHA.RUBTECH,X,Q,NOT_FOUND_ERROR
2405,INE410M01018,,,514454,SOUTH.LATEX,XT,Q,NOT_FOUND_ERROR
2406,INE670H01017,,,514460,OSWAL YARNS,XT,Q,NOT_FOUND_ERROR
2407,INE837B01031,,,514470,WIMSOME TEXT,T,Q,NOT_FOUND_ERROR
2408,INE830D01016,,,514484,THAMBI MOD.,X,Q,NOT_FOUND_ERROR
2409,INE219W01012,,,515008,MOD.INSUL.,XT,Q,NOT_FOUND_ERROR
2410,INE068B01017,,,515043,SAINT-GOBAIN,X,Q,NOT_FOUND_ERROR
2411,INE298E01022,,,515085,RESTILE CER.,X,Q,NOT_FOUND_ERROR
2412,INE506D01020,,,515147,HALDYN GLASS,X,Q,NOT_FOUND_ERROR
2413,INE932D01010,,,516003,DUROPLY,X,Q,NOT_FOUND_ERROR
2414,INE551D01018,,,516030,YASHPAKKA,X,Q,NOT_FOUND_ERROR
2415,INE617D01017,,,516086,SH.RAJES.PAP,XT,Q,NOT_FOUND_ERROR
2416,INE384D01022,,,516096,SANGAL PAPER,XT,Q,NOT_FOUND_ERROR
2417,INE810C01044,,,516098,VENTURA TEXL,X,Q,NOT_FOUND_ERROR
2418,INE088G01014,,,516108,S.I.PAPER,X,Q,NOT_FOUND_ERROR
2419,INE146N01016,,,516110,SCANDENT,XT,Q,NOT_FOUND_ERROR
2420,INE302D01016,,,517035,RUTTONSHA IN,XT,Q,NOT_FOUND_ERROR
2421,INE649R01010,,,517044,INT.DATA MAN,XT,Q,NOT_FOUND_ERROR
2422,INE919C01019,,,517063,JETINFOTRAN,X,Q,NOT_FOUND_ERROR
2423,INE273A01015,,,517096,APLAB LTD.,X,Q,NOT_FOUND_ERROR
2424,INE834B01012,,,517119,PCS TECH,X,Q,NOT_FOUND_ERROR
2425,INE252A01019,,,517166,SPEL SEMICON,XT,Q,NOT_FOUND_ERROR
2426,INE216C01010,,,517236,CALCOM VISIO,XT,Q,NOT_FOUND_ERROR
2427,INE083E01010,,,517238,DYNAVISION,XT,Q,NOT_FOUND_ERROR
2428,INE788D01016,,,517246,BCC FUBA,XT,Q,NOT_FOUND_ERROR
2429,INE143C01024,,,517258,PRECISION EL,XT,Q,NOT_FOUND_ERROR
2430,INE087E01011,,,517264,FINELINE CI,X,Q,NOT_FOUND_ERROR
2431,INE541F01022,,,517288,GUJARATPOLY,X,Q,NOT_FOUND_ERROR
2432,INE167B01025,,,517356,ACI INFOCOM,X,Q,NOT_FOUND_ERROR
2433,INE437C01012,,,517370,INCAP LTD.,XT,Q,NOT_FOUND_ERROR
2434,INE877E01015,,,517372,GUJ.INTRUX,X,Q,NOT_FOUND_ERROR
2435,INE043B01028,,,517393,VINTRON INF.,X,Q,NOT_FOUND_ERROR
2436,INE648E01010,,,517397,PAN ELECTR.,XT,Q,NOT_FOUND_ERROR
2437,INE756A01019,,,517399,VXL INSTRUM.,X,Q,NOT_FOUND_ERROR
2438,INE791B01014,,,517415,LEE&NEE SOFT,XT,Q,NOT_FOUND_ERROR
2439,INE082C01024,,,517417,PATEL AIRTEM,X,Q,NOT_FOUND_ERROR
2440,INE576B01019,,,517429,ATHENAGLO,XT,Q,NOT_FOUND_ERROR
2441,INE940C01015,,,517437,DUTRON POLY.,XT,Q,NOT_FOUND_ERROR
2442,INE437D01010,,,517449,MAGNA ELECTR,X,Q,NOT_FOUND_ERROR
2443,INE033C01019,,,517477,ELNET TECH.,X,Q,NOT_FOUND_ERROR
2444,INE258C01038,,,517494,ACCEL,XT,Q,NOT_FOUND_ERROR
2445,INE535D01029,,,517500,ROTO PUMPS,X,Q,NOT_FOUND_ERROR
2446,INE589D01018,,,517514,DHINDIA,X,Q,NOT_FOUND_ERROR
2447,INE209C01015,,,517546,ALFA TRANSFO,X,Q,NOT_FOUND_ERROR
2448,INE035C01022,,,517548,STARLITE COM,Z,Q,NOT_FOUND_ERROR
2449,INE141C01028,,,517554,NHCFOODS,X,Q,NOT_FOUND_ERROR
2450,INE145L01012,,,518011,KEERTHI,XT,Q,NOT_FOUND_ERROR
2451,INE069E01019,,,518075,SURAJ PRODUC,Z,Q,NOT_FOUND_ERROR
2452,INE537F01012,,,519003,MODINATURAL,X,Q,NOT_FOUND_ERROR
2453,INE455D01012,,,519031,SHAH FOOD(P),XT,Q,NOT_FOUND_ERROR
2454,INE534D01014,,,519097,RITESH INTER,X,Q,NOT_FOUND_ERROR
2455,INE709D01012,,,519174,ASHIANA AGRO,XT,Q,NOT_FOUND_ERROR
2456,INE601N01010,,,519191,RGRL,X,Q,NOT_FOUND_ERROR
2457,INE188E01017,,,519214,WILLIAM.FIN.,X,Q,NOT_FOUND_ERROR
2458,INE601B01015,,,519216,AJANTA SOYA,X,Q,NOT_FOUND_ERROR
2459,INE102C01020,,,519230,RICHIRICH,X,Q,NOT_FOUND_ERROR
2460,INE843L01012,,,519234,SIEL,XT,Q,NOT_FOUND_ERROR
2461,INE297D01018,,,519262,PRIMA AGRO L,XT,Q,NOT_FOUND_ERROR
2462,INE906C01016,,,519285,TARAI FOODS,XT,Q,NOT_FOUND_ERROR
2463,INE617B01011,,,519287,MODERN DAIRI,X,Q,NOT_FOUND_ERROR
2464,INE921D01013,,,519295,BAMBINO AGRO,X,Q,NOT_FOUND_ERROR
2465,INE543F01028,,,519299,PRIME INDS.,Z,Q,NOT_FOUND_ERROR
2466,INE923K01014,,,519331,VSF PROJ,XT,Q,NOT_FOUND_ERROR
2467,INE809E01018,,,519359,POONA DAL,X,Q,NOT_FOUND_ERROR
2468,INE213P01027,,,519367,TRANSGL.FOOD,X,Q,NOT_FOUND_ERROR
